类别,文件,ID,英文,中文
基础,main.xml,StatBuilt,"Built","建造"
基础,main.xml,TAITRandomEasy,"Random Easier","随机简单"
基础,main.xml,ShipSpaceDock,"Build Queues","建造队列"
基础,main.xml,Warn_RebelColony2," will lose invisibility protection in ","，将失去隐形效果，剩下"
基础,main.xml,ShotMissile,"Missile","导弹"
基础,main.xml,RiotControlStarshipII_Template_2_Full,"Suppressor","短程组合"
基础,main.xml,UnitStatsA2,"        Health:   ","机能："
基础,main.xml,Warn_CmdLost,"command station was destroyed!","指挥中心被摧毁了！"
基础,main.xml,TAITRaider,"Vicious Raider","凶猛的侵略者"
基础,main.xml,LoadingGame4,"Checking Capturable Population...","检查可占领单位……"
基础,main.xml,errImageLoadT,"Image Load Error","图像读取错误"
基础,main.xml,EnemyMarkIII,"Mark III: ","III型单位："
基础,main.xml,DExpansions,"The host sets which expansions will be used in the game.

If any players do not have the expansion installed and available, the game will warn the host and fail to start when Start Game is clicked.

Expansions can be configured from the Expansions tab of the Settings window.","主机可以设置游戏使用哪些扩展包。

如果某个玩家没有安装扩展包或未激活它，游戏将无法开始。

扩展包可以在游戏选项中的扩展包选项卡里进行设置。"
基础,main.xml,HighScores_Expansions,"Expansions","扩展包"
基础,main.xml,RiotControlStarshipII_Template_2_Abbr,"SPRS","短程"
基础,main.xml,DTotals8,"
Enable Cheats:     ","是否启用作弊码："
基础,main.xml,grpNetworkHelp,"Networking Help","网络连接帮助"
基础,main.xml,NoFilenameT,"No Filename given!","未输入文件名！"
基础,main.xml,TutorialComplete1,"This tutorial is complete, but there is another: 
","此教程已完成，下一个教程是："
基础,main.xml,Intro_story1,"For eight hundred years, human civil war was waged.","八百年来，人类持续着毫无意义的内战。"
基础,main.xml,UnlockFull,"Manage License Keys","管理许可密钥"
基础,main.xml,UpdateInvalidFile,"Error: The selected file does not appear to be a valid manual update package for the game.","错误：选择的文件并不是正确的更新包或扩展包。"
基础,main.xml,StatNet,"Net","现存量"
基础,main.xml,Intro_credits2b,"SOUND","音效"
基础,main.xml,TAITAssassin,"Assassin","暗杀者"
基础,main.xml,NotReady1,"At least one player is not yet ready.  Please wait for everyone to be ready before starting the game.","至少有一个玩家没有准备完毕。请在所有玩家都准备完毕后再开始游戏。"
基础,main.xml,SimpleShips,"Simple","简单"
基础,main.xml,MainMen_errUpdateTitle,"Updater Error","更新出错"
基础,main.xml,MainMen_btnUpdate,"Updates","更新（影响汉化）"
基础,main.xml,Achievements_Header_Total,"Total","所有"
基础,main.xml,Place_Harvester,"No harvest point nearby on which to place harvester.","附近没有空余的采集点来放置采集厂。"
基础,main.xml,EAITTank,"Has tanks and armor ships from the start, as well as whatever other ships they might unlock.","从一开始就拥有坦克和装甲船。"
基础,main.xml,TutorialNoTutorialSelectedErrorMessage,"Please select a tutorial first.","请先选择一个教程。"
基础,main.xml,CountWaves,"Wave ","攻势"
基础,main.xml,AutoAIProgress1,"Auto AI Progress:","人工智能进度上升"
基础,main.xml,DHostGame,"Start a new single-player or multiplayer campaign.
Note:  If you haven't played through the tutorials first, it would be a good idea to do that first!","开始一个单人模式游戏或多人游戏。
注意：如果您还没有接触过教程，强烈建议您先尝试它！"
基础,main.xml,LowEfficiencyA2," Energy","能量"
基础,main.xml,AIModifier,"AI Modifiers:","人工智能选项："
基础,main.xml,CountStarshipConstr,"StarCon ","星厂"
基础,main.xml,LicenseKey,"License Key:","许可密钥"
基础,main.xml,TutorialEnd,"End Of Tutorial","教程完结"
基础,main.xml,UnitStatsAInf,"Inf","无限"
基础,main.xml,DidYouThink,"Did you think we wouldn't see?","你以为我们看不到吗？"
基础,main.xml,Cheat," (CHEAT)","（作弊码启用）"
基础,main.xml,ColorConflict1,"Two or more players have the same color.  Please remit before starting the game.","有两个或更多的玩家选择了相同的颜色。请选择互不相同的颜色。"
基础,main.xml,RiotControlStarshipIII_Template_3_Full,"Shield Wall","防御组合"
基础,main.xml,DMinimapMinus,"Reduce the size of the minimap.","缩小迷你星图。"
基础,main.xml,NAITCore,"Planets are all lightly defended in terms of the number of ships at each, but all ships of this AI are deadly Mark V/Core ships.
 ","所有行星上防卫的部队数量都不多，但它们都是V型/核心部队。"
基础,main.xml,HitChance,"Hit Chance","命中率"
基础,main.xml,NetworkSyncSize,"Network Sync Size:","网络同步大小："
基础,main.xml,PlayerSupply1,"Player Supply:                ","玩家补给情况："
基础,main.xml,StatLost,"Lost","损失"
基础,main.xml,MainMen_btnLoad,"Load Saved Game","读取游戏存档"
基础,main.xml,Intro_copyright,"Copyright 2009-2010 Arcen Games, LLC","版权所有 2009-2010 Arcen Games, LLC"
基础,main.xml,BMinimapEnemy,"En","敌"
基础,main.xml,MultipleHomes5,"station, then all of the home planet command stations that player controls are lost.  Is this what you want?","他们将失去所有的母星指挥中心。您确定吗？"
基础,main.xml,NStarships,"Starships are massive, expensive, offensive ships that can provide an anchor for smaller strike forces.","星舰是强大而昂贵的部队，具有改变战局的实力。"
基础,main.xml,Place_Resources,"Insufficient resources to build ship.","资源不足，无法建造单位。"
基础,main.xml,TAITTechTurtle,"Technologist Turtle","乌龟专家"
基础,main.xml,NMarkIToIII,"Mark I-III Offensive Ships","I-III型单位"
基础,main.xml,NTurrets,"Turrets are small, relatively inexpensive, immobile units with powerful attacks or defensive abilities (such as having tractor beams or countering incoming enemy missiles or sniper fire, etc).","炮塔一般较小，相对较便宜，无法移动，火力较强或有特殊的防御能力（如牵引光束、反弹能力等）。"
基础,main.xml,HighScores_PlayerKills,"Player # Kills","玩家击杀"
基础,main.xml,Avenger_Template_1_Full,"Default","默认"
基础,main.xml,Score_Desync,"DESYNC","不同步"
基础,main.xml,SimpleFarZoom,"Use Simple Render For Far Zoom Icons (Slower, But Prevents Invisible Icons On Some Graphics Card Drivers)","对较远的缩放图标使用简单渲染（降低运行速度，但避免了部分显卡上看不到图标的问题）"
基础,main.xml,DNotes,"Click this button (or /), then click a planet to add notes to it.","点击此按钮（或按下/），并点击一个行星来给它添加注释。"
基础,main.xml,BCommand,"CMD","指挥"
基础,main.xml,NMines,"Mines are completely invisible unless tagged with a tachyon beam emitter, or until they are collided with an enemy ship.  Human and AI players can use mines to disrupt incoming ships -- weaker ships are completely destroyed, while stronger ships are heavily damaged.","除非被速子射线发现，否则空雷完全无法被察觉。接近敌人单位时它们会爆炸，直接击杀弱小的单位，重创稍强的单位。"
基础,main.xml,TAutoAIProgTime,"Auto AI Progress Minutes","人工智能进度增长间隔时间"
基础,main.xml,ZoomPanSettings,"Zoom / Pan Settings","缩放/滚屏设置"
基础,main.xml,Achievements_Header_Bronze,"Bronze","铜"
基础,main.xml,NAITEntHomeworld,"Planets are heavily defended, and they do moderate attacks on the players.
 ","所有行星的防御都很牢固，并且会以中等力量进攻玩家。"
基础,main.xml,ButtonCountsZero,"None!","无！"
基础,main.xml,NAITCounterSpy,"Planets are heavily defended, and advanced scouting is almost impossible because of the counter spy defenses on each planet, which insta-kill all cloaked ships.
 ","所有行星的防御都很牢固，几乎无法直接侦察它们的行星，因为每个行星上都有反间谍塔。"
基础,main.xml,MainMen_btnQuit,"Quit","退出游戏"
基础,main.xml,TacticalSchool,"You must have missed that day in tactical school.","你一定未玩过教程。"
基础,main.xml,ExpansionsSettings,"Expansions","扩展包"
基础,main.xml,NebulaDetail,"Nebula Detail:","星云细节度："
基础,main.xml,CannotDeleteProfileT,"Cannot Delete Only Profile!","不能删除最后一个档案！"
基础,main.xml,Start_Tut,"Initializing Tutorials","初始化教程"
基础,main.xml,Achievements_Header_Silver,"Silver","银"
基础,main.xml,IsNotPauseAll,"All Constructors Are Currently Set To Run As Normal","所有兵工厂目前正常运转。"
基础,main.xml,StatPSurviving,"% Surviving","存活率"
基础,main.xml,ManagePlayers_MissColorsText,"Each active player must have a unique color assigned.","每个被启用的玩家必须被分配一个唯一的颜色。"
基础,main.xml,NAITFortress,"Planets are mostly moderately defended, but the core planets are incredibly heavily defended, and they do moderate attacks on the players.
 ","所有行星都有着中等力量的防御，但母星防御很牢固，并且会以中等力量进攻玩家。"
基础,main.xml,LoadFailed7," cannot be loaded by the current game.
This save file was created with version ","之前的存档无法被当前游戏读取。
此存档创建于游戏版本"
基础,main.xml,EAITBackHacker,"Has a permanent Exo-Galaxy Wormhole on each player's home planet.","玩家的每个行星上都拥有外星虫洞。"
基础,main.xml,NHeavyDefense1,"The following ship types belong to this category: 
 ","以下单位属于重型防御设施："
基础,main.xml,CountWormholes,"Wm ","虫洞"
基础,main.xml,Intro_credits8,"WITH SIGNIFICANT POST-RELEASE SUGGESTIONS","在游戏发售后给予了建议"
基础,main.xml,TAITBackHacker,"Backdoor Hacker","后门的黑客"
基础,main.xml,DAIType,"The host sets this value, which determines the general behavior and skills of each AI player.
 ","主机可以决定每个人工智能的类型。"
基础,main.xml,DConstructor,"Ships useful for producing other ships.","用于建造其他单位。"
基础,main.xml,TComplexShips,"Complex","复杂"
基础,main.xml,ControlGroup,"Control Group ","编组"
基础,main.xml,ConnectionFailed1,"Server connection was lost or could not be established!","与服务器的连接已中断或者无法确认！"
基础,main.xml,Intro_credits4a,"TECHWRITER","技术编辑"
基础,main.xml,Expansions,"Expansions:","扩展包："
基础,main.xml,1201Warning_Content,"Welcome to version 1.201 of the game!  This is a huge new version of the game, and while we're confident you will love it based on the feedback from our month-long public beta of this new version, there are some things you need to know:

1. The economy has had many overhauls to make things simpler in general.  If you were used to the old way, there may be a few mental adjustments you need to make, though.  The Basic Tutorial2, Building Your Economy, has been updated with the new info you need (or you can just figure it out as you go, if you've played a lot of other RTS games).

2. Energy costs are particularly different.  Be careful not to build too many unneeded structures, or you will be perpetually energy-poor.  Also, be sure to take enough planets to support your energy needs.  If you are loading a savegame from a prior version of the game, that's wonderful, but be aware that you may start out with a very negative energy balance.  That is something that can be quickly resolved in most cases by your turning off unneeded structures and adding some new reactors where neccessary.

3. Be aware that energy reactors now have an per-second ongoing metal and crystal cost.  However, to compensate for this, your metal/crystal harvesters no longer have lowered efficiency as you add more of them.  This makes it so that you can expand out pretty well infinitely, but you can't support an infinite amount of ships with too few planets.

4. Aside from the above, there are also a huge number of other enhancements, improvements, and additions to all aspects of the game, including the AI itself.  Please see the release notes if you want to read more about those, but the rest should not be too startling of an adjustment.

----------------------------------------------------------------------------------------------
Please click Yes if you don't need to see this message again, or No if you would like to see it again the next time you open the main menu.","没有内容。
如果您不想再看到这个对话框，请按“是”，否则请按“不是”。"
